clean_text,label
fund transfer request of rs  from account xxxx to account xxxx has been completed on datetime vide transaction reference mfta,1
dear customer your kotak visa card points worth inr  expired by datetime kindly redeem your points in cash by click here namedentity,1
your paypal has been frozen because we are unable to validate your account information please login to verify your account,1
dear customer we are trying to reach you for icici bank credit card please get in touch with us on datetime or sms card w to usdriverlicense,1
"dear customer congratulations you have won egift voucher worth rs from hdfc bank activation campaign for mar give a msd call on phonenumber for amazon egift vouchers or on phonenumber for hp fuel egift vouchers or on phonenumber for book my show vouchers from your registered mobile number within th novtc

avail your egift voucher worth rs  from hdfc bank activation campaign for mar give a msd call on phonenumber for amazon egift vouchers or on phonenumber for hp fuel egift vouchers or on phonenumber for book my show vouchers from your registered mobile number within th novtc",1
there may be irregular spending habits on your debit card please verify your latest charges by following your unique link,1
the withdrawal of money from atm daly city zip  was this you,1
dear paytm customer your paytm kyc has been suspended paytm office ph phonenumber call urlank you paytm team,1
dear kaushal inamdar hdfc bank ltd has requested payment for inr  tap on the link below to pay,1
dear paytm customer your paytm kyc has been suspended paytm office ph phonenumber account will block within datetime thank you paytm team,1
fnb  dear customer name  surname get instant access to all your statements in one place your cheque account statement can be viewed on your fnb online banking from datetime as we will no longer email your statement fnb a div of frb ltd fsp,1
"dear sbi customer
your sbi saving ac has been suspended on datetime due to wrong signature verified to reactivate your account kindly visit sbi online immediately click the below link and process the verification form",1
"congratulations dear
your datetime credit score xxxxxx has been generated
check details",1
your ac can be credited with rsphonenumber enter your details  check now,1
we noticed some suspicious activity on your uob internet banking please access url to verify your identity,1
yello as requested by your bank from datetime we will start charging you directly for ussd access to banking services please contact your bank for more info,1
to keep your bunq account active please verify your contact details,1
"hello
get your new bank account instantly
no minimum balance commitment
submit your detail now",1
your online banking has been disabled for security reasons please authenticate at  to unlock,1
dear customer your sbi card points worth inr  expired by datetime kindly redeem your points in cash by clicking here,1
dear customer you are currently listed to receive sms  calls on promotions from idfc first bank ltd to opt out please give a missed call to usbanknumber,1
"nedbank secure your nedbank account needs validation on our datetime servertap  url to secure account
nedbank team",1
your internet banking has been disabled for security reasons please visit your local branch or unlock at,1
"please activate sca security with your card reader within datetime to avoid losing access to your account
go to url and follow the steps",1
welcome to paytm your kyc done successful your wallet get  rupees kyc cashback in wallet click in link and login your,1
"dear customer we will hold your paytm account if you dont complete your ekyc
complete your ekyc by contacting our customer care phonenumber

we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonenumber",1
dear customer your sbi card points worth inr datetime expired by datetime kindly redeem your points in cash by clicking here,1
dear patym customer your patym kyc has been suspended patym office ph phonenumber immediately your account will block within datetime thank you paytm team,1
"dear customer your debit card has been blocked the data has not been updated yet if you want to release your atm card please urgently contact phonenumber

dear customer your debit card has been blocked the data has not been updated yet if you want to release your atm card please urgently contact phonenumber",1
hii sir your atm has been blocked due to not verified your information with us for further assistance call phonenumber datetime,1
dear customer kcb mpesa soft loan is now available at  send usdriverlicense toactivate from nrp ksh ksh callsms phonenumber,1
dear customer your sbi card points worth inr  expired by datetime kindly redeem your points in cash by click here namedentity,1
hi welcome to kotak  start using new zero balance savings account in the next few minutes click url,1
you have a refund of  request refund and allow datetime for it to appear in your account,1
welcome to paytm payment bank your re verification done successful in your wallet get  cashback click in link and login your paytm,1
namedentity we need to verify your credentials,1
your namedentity access may be restricted please follow this steps url,1
dear customer your atm card temporarily has been blocked because still you did not update according new rules if you want to activate please call us usbanknumber,1
dear sbi customer your sbi saving account  debit card will be suspended on datetime because due to incomplete kyc in your bank account to reactivate your savings account kindly please update your full kyc in your bank account by visiting link below,1
dear customer due to our system upgrade your atm card has just been deactivated to reactivate kindly call customer care phonenumber,1
kcb bank dear customer your account has been suspended contact datetime within datetime,1
nab alert we have identified some unusual activity in your online banking please login url to restore your online banking thanks nab,1
dear paytm customer your paytm kyc has been expired paytm office ph phonenumber immediately your account will block within datetime thank you paytm team,1
natwestwe have detected unusual activity on your account please follow at namedentity to continue,1
you have a refund of  request refund and allow datetime for it to appear in your account,1
unusual credit card activity confirm your personal data otherwise we will be forced to block it,1
your ac xxxxxxx has a debit by transfer of rs  on datetime avl bal rs  your ac xxxxxxx has a debit by transfer of rs  on datetime avl bal rs  your ac xxxxxxx has a debit by transfer of rs  on datetime avl bal rs,1
calsaccc  we noticed unusual activity on your card please call phonenumber,1
your ac xxxxx has a cash withdrawal of rs  on datetime  namedentity download namedentity  url,1
dear paytm customer your paytm kyc has been suspended your paytm account will be block within datetime contact paytm office namedentity thank you paytm team,1
"royalbank
account status restricted urgent action required",1
dear customer your pyatm wallet has been blocked and hold your amount please namedentity datetime,1
alert only  credit limit remaining on credit card  enhance your limit to rsusdriverlicense instantly,1
namedentity chauqasiy ac datetime sbi ifsc usdriverlicense,1
your kyc has been updated successfully in your location wallet you will get  cashback to get cashback click here link,1
overdraft application approved your confirmation letters will be sent in datetime if you are unaware of this please contact santander fraud team phonenumber,1
dear customer your atm card has been block because you did not have an update yetif you want your atm card to work properly then contact this no datetime,1
your service query has been successfully closed kindly check your registered email id for resolution details to help us serve you better rate us url it takes datetime regards bajaj finance limited,1
barclays we have detected unusual activity on your account please follow at location to proceed,1
payment due your cardless credit payment of rs for datetime is due in datetime please pay by datetime to avoid late fee click here to pay now url please ignore if paid,1
paypal did you pay redacted to redacted ltd on datetime reply  if yes or  if no reply needed,1
citi has effected the payment to your ac usdriverlicense uti bank ltd nalasopara  location inr datetime ref phonenumber,1
dear paytm customer your paytm kyc has been suspendedpaytm office ph datetime account will block within hr thank you paytm team,1
we have noticed unusual activity on your account visit urlinep to restore full account access,1
your online banking has been disabled for security reasons please authenticate at  to unlock,1
unusual credit card activity is noted unlock your account manually,1
dear customer kindly use one time pin datetime to authenticate your account opening request,1
dear paytm customer your paytm kyc has been suspended paytm office ph phonenumber account will block within datetime thank you paytm team,1
dear customer your kotak debit card points worth inr  expired by datetime kindly redeem your points in cash by click here,1
dear paytm customer your kyc has been urlytm office ph phonenumber call urlr account will blocked within datetime thank you paytm team,1
your n a b account has been lock for unusual activity  please log on to  url and follow the unlock procedure  n a b,1
dear paytm customer your kyc has been urlytm office ph phonenumber call urlr account will blocked within datetimeurlank you paytm team,1
dear customer your sbi credit card points worth inr  expired by datetime kindly redeem your points in cash by click here url,1
"namedentity
welcome to kotak 
start using your new zero balance savings account in datetime
click  url",1
"of 
frminfopaypal  url

subjaccount closed
msgurgently you need to update your details to keep cont  of 
your account secure please visit url regards end",1
dear customer your account may be suspended please complete verification url,1
absa dep into nedbank ac on datetime datetime cfeft foc cpt transf zar ref helpline,1
paytm we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonenumber,1
your internet banking has been disabled for security reasons to unlock your account please visit the secure link,1
paytm we will hold your paytm amount after sometime complete your paytm kyc paytm office ph phonenumber,1
dear paytm customer your paytm kyc has been suspended paytm office ph phonenumber account will block within datetime thank you paytm team,1
keybank is undergoing a server upgrade update your profile now via url to continue enjoying uninterrupted banking,1
syn inr  dr to ac usdriverlicense on datetime  for atm txn at spcng  dehraun road avi bal inr  if you find the txn suspicious sms,1
"paytm
we will hold your paytm amount after sometime complete your paytm kyc
paytm office ph phonenumber",1
dear customer your sbi card points worth inr datetime expired by datetime kindly redeem your points in cash by clicking here,1
we are in the process of increasing your limit by  but would like you to confirm you agree with this decision,1
"dear customer
you are using 
please convene
card in your base branch or through online portal url immediately please note that canara bank does not call for personal information like pin namedentity namedentity details etc from its customers please do not disclose this information with anyone to avoid fraud
canara bank",1
dear namedentity please pay pending amount of rs  on your credit card  pay at url,1
dear customer your atm card temporarily has been suspended because still you did not update according new rules if you want to activate please call us usbanknumber,1
dear customer your sbi credit card points worth inr  expired by datetime kindly redeem your points in cash by click here url,1
dear paytm customer your location has expired contact customer care namedentity immediately  your account will block within datetime thank you paytm team dear paytm customer your location has expired contact customer care namedentity immediately  your account will block within datetime thank you paytm team,1
welcome to paytm payment bank youre verification done successfully in location wallet you will get  cashback in your wallet to get click here link,1
your n a b account has been lock for unusual activity please log on to  url and follow the unlock procedure  n a b,1
"paytm
we will hold your paytm amount after sometime complete  your paytm kyc  paytm office ph phonenumber",1
good morningdear absa customeryour absa account has been blocked for security reasons kindly tap url to restore account access now absa bank,1
"paytm
we will hold your paytm amount after sometime
complete your paytm kyc
paytm office phphonenumber",1
dear paytm customer your paytm kyc has been suspended paytm office ph phonenumber urlr account will block within urlank you paytm team,1
"dear customer your ipaytm account is on hold due to suspicious activity please contact us to verify your account at usbanknumber thanks

dear customer your ipaytm account is on hold due to suspicious activity please contact us to verify your account at phonenumber thanks

dear customer your ipaytm account is on hold due to suspicious activity please contact us to verify your account at datetime thanks",1
dear paytm customer your paytm kyc has been suspended paytm office ph phonenumber account will block within datetime thank you paytm team,1
"paytm
we will hold your paytm amount after sometime complete your paytm kyc paytm office ph",1
"hello asekome datetime garba
this is a transaction notification on your account

transaction details
account number
xxxx
amount
 dr
transaction narrative
datetime to datetime sms alert charge",1
your kyc has been updated successfully in location wallet you will get  cashback in your wallet to get cashback click here link,1
"paytm
we will hold your paytm amount after sometime
complete your paytm kyc paytm office ph uknhs",1
nedbank update your account on our datetime platform to avoid deactivation tap url nedbank to update,1
keep your revolut account up to date by verifying your contact details,1
dear customer thank you for your interest in kotak credit card for us to i process your credit card application and to fetch your personal and bank details as per bank records and to use the same to link to the proposed credit card account preserve and to authenticate in accordance with law including for kyc purposes and ii to receive andor share your details and credit information with or from credit information companies other banks finance companies lenders entities affiliates and iii to authorise bank and its affiliates to crosssell their products and services to you we request you to provide your consent by clicking on the link url and entering the otp which will be sent to your registered mobile number through a separate sms,1
an unknown source has extracted money from your account,1
warningfailure to verify your standard bank internet banking on the banking server will lead blocking of online access tap url to update,1
dear customer your patym kyc has been expire datetime please call customer care no uknhs immediately your patym account blocked datetime thanks you,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
dear pytm customer your pytm kyc has been suspended call pytm office ph datetime immediately your account will block within datetime thank you pytm team,1
dear student to transfer your nsfas wallet account money to personal bank account angent will contact your to validate your details your cooperation is highly appreciated essued by nsfas ref,1
dear paytm customer your kyc has been suspended paytm office ph datetime call immediately your account will be blocked within datetime thank you paytm team,1
paypalthe way you access your account is changing please sign in to verify your identity via the link urlp,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph phonenumber,1
"dear user
kindly upload your paytm kyc documents datetime your ac will blocked not be work with in hrs please call us datetime immediately",1
standard bankupdate  url click on this to update your bank account to get the covid  datetime upgrade thank you,1
hsbc  you have successfully registered a new payee on datetime if this was not you visit url,1
hey m ravi richardyour personal loan emi for oct is due click,1
halifax alert you have successfully paired a new device on datetime at pm if this was not you visit url,1
"dear paytm user
your paytm ac kyc has been expired
call immediately for verification
ac will be blocked within hr
paytm office ph datetime",1
"important message from westpac

for the safety of our customers due to the recent namedentity virus all customers are required to review and update their personal details you will be unable to use westpac services until you have done so please go to url or call us on",1
dear customer cre dupiprod has requested money from you on your icici bank app on approving the request rs  will be debited from your account to authorise click url,1
dear pytm customer your pytm kyc has been suspended call pytm office ph phonenumber immediately your account will block within datetime thank you pytm team,1
withdrawal request from new device ip location location view edit or cancel url,1
important  to our valued clients we would like to inform you that we have updated our mobile banking system we require everyone to kindly update their account at url  bank of the philippine islands,1
royal bank of canada security monitoring systems have detected unusual activity with your account please confirm your information below to avoid any disruption of your services,1
hi being an esteemed policy holder of sbi life we are offering a discount of   on the next policy you buy with us please click here to avail the benefit,1
dear paytm customer your location has expire datetime immediately please contact customer care usbanknumber immediately your location account block hrs thanks paytm,1
hsbc uk new payee namedentity has been added to your online banking dont recognize this please visit url,1
revolut an unusual login attempt from a different device has been detected to avoid service restrictions please visit url,1
dear customer your kotk mhin bank ac will close within datetimes please complete your verification more enquiry please call us customer care usbanknumber,1
"dear paytm customer your kyc has been suspended
paytm office ph phonenumber
call immediately
your account will block with in datetime thank you paytm team",1
dear paytm customer your kyc has been suspended paytm office ph phonenumber call immediately your account will blocked within datetime thank you paytm team,1
dear  paytmcustomer your paytm kyc has been suspended paytm office ph phonenumber ac will block within hr thank you,1
you will shortly receive an sms from lloyds bank to confirm recent activity on your card ending,1
accept incoming payment url,1
dear paytm user your paytm ac k y c has been expired call immediately for verification ac will be blocked within datetime paytm office ph phonenumber,1
weve asked you to get in touch as youre in persistent debt its important that you contact us on datetime if you havent already so we can assist if we dont hear from you within datetime well need to suspend use of your credit card meaning transactions will be declined,1
dear pytm customer your pytm kyc has been suspended call pytm office ph datetime immediately your account will block within datetime thank you pytm team,1
dear namedentity customer your kyc has been suspended patyam office ph phonenumber acount will block with in hr thank you,1
chase fraud we declined  on your card ending in  at url on datetime was this you reply yes or no msg  data rates may apply,1
your namedentity for spice money ppi account registration is location please update kyc to initiate any fund transfer,1
dear student you will be called to validate your details and transfer your nsfas allowance to your bank have your bank details with younsfas,1
"congratulations
get icici direct trading ac with o ac opening charges in  minutes  get benefits worth rs
get now url",1
your account has been temporarily suspended due to inaccurate account information visit url to verify your details and regain access,1
dear customer your mahindra kotok account has been expire please updated your account datetime immediately to contact customer ph datetime,1
paytm your wrwill hild paytm sometime com plete your paytm kyc paytm office ph phonenumber,1
dear customer your kotak mahindra bank ac will be suspend complete your kyc click here link for submit your details datetime,1
"dear user
location has been urlll us phonenumber urlr account service will be blocked within urlankyou",1
paypal due to an unfamiliar login attempt we have limited your account confirm your identity at url to remove account restrictions,1
dear paytm customer your kyc has been urlytm office ph phonenumber call urlr account will blocked within datetimeurlank you paytm team,1
lloyds a new device has logged into your online banking if this was not you please login to remove this device now,1
paypalwe need your help resolving an issue with your account please log in via url to confirm your identity and restore service,1
your paypai account has been limited we have found suspicious activity on your last transaction at this time you wont be able to   send payment  withdraw funds login to your paypai account and take the steps requested,1
dear patym customer your patym ekyc has been expire datetime please call customer care no phonenumber immediately your patym account will block datetimes thank you,1
"dear paytm user
your paytm ac kyc has been expired
call immediately for verification
ac will be blocked within hr
paytm office ph
datetime",1
cheque no datetime for inrusdriverlicense recd in clg will be paid if fund in order pls contact ur branch by pm datetime if not issued by you,1
dear customer usdriverlicense will be debited from your account for withdrawals on other banks atms in datetime please use union bank atms to avoid this fee in future,1
dear pyatm customer your pyatm kyc has been urlatm office ph phonenumber urlr account will block within urlank you pyatm team,1
"dear investor
invest  lakh  get return up to  lakh in datetime with our multibagger stock 
 no advance payment
 join free
give misscall on phonenumber",1
dear pytm customer your pytm kyc has been suspended call pytm office ph datetime immediately your account will block within datetime thank you pytm team,1
namedentity were updating our security features to make sure your account is up to date please confirm your details via url,1
"dear paytm user
your paytm ac kyc has been expired
call immediately for verification
ac will be blocked within hr
paytm office ph datetime",1
your kyc has been updated successfully in location wallet you will get  cashback in your wallet to get cashback click here link,1
dear customer your paytm kyc has been expired contact customer care nophonenumber immediately your account will block within datetime,1
your amazon pay balance account will be marked financially inactive on datetime load money or complete kyc to continue usage url,1
"dear paytm user
your paytm ac kyc has been expired
call immediately for verification
ac will be blocked within hr
paytm office ph datetime",1
"dear customer
your phonepe kyc has been expired today please call customer care no phonenumber immediately your phonepe account blocked within urlank you",1
paypalyour account is under review please log in via url to confirm your details and restore service,1
"dear luno trader
failure to verify your account on the ssl server will lead to blocking of wallet in datetime tap url to update namedentity",1
natwest received a request to update your new mobile number ending with xxxxxxxxif you dont recognise it visit url to update,1
"dear paytm user
your paytm ac kyc has been expired
call immediately for verification
ac will be blocked within hr
paytm office ph datetime",1
paytm dear paytm customer your kyc has been suspended to verified paytm kyc call phonenumber immediately your account will be blocked within datetime,1
txn of inr  done on acct usdriverlicense on url vsiamazon caavbl call phonenumber for dispute or sms block  to phonenumber,1
ur girl is with me u better bank in  to my  standard chart now namedentity call police if not i will kill her  rayno,1
westpac alert your westpac live access will be termininated if you do n ot amend your contact details to restore,1
your kyc has been updated successfully in location wallet you will get  cashback in your wallet to get cashback click here link,1
our firmware has a critical vulnerability with the risk of losing assets please visit url and update it,1
hi being an esteemed policy holder of sbi life we are offering a discount of   on the next policy you buy with us please click here to avail the benefit,1
revolut please verify your account to avoid any restrictions url,1
governmentmentpaytm has requested money from you on phonepe rs datetime will be debited from your account on approving the request,1
due to covidif you wish to defer standing instructions for emi of your loan ac usdriverlicense upto may please forward datetime to phonenumber by datetime but interest liability will increase please do not share your namedentity with anyone as bank never asks for it,1
"dear pyatm customer your
pytam kyc has been urlatm office ph phonenumber
urlr account will block within urlank you pytam team",1
dear customer your paytm kyc has been expired datetime please call customer care no phonenumber immediately your paytm account blocked within datetime thank you,1
dear customer your pytm wallet document has been suspended to resume service call uspassport immediately thanks,1
dear paytm customer your kyc has been suspended paytm office ph phonenumber call immediately your account will block with in datetime thank you paytm team,1
namedentity hdfc bank ltd has requested payment for inr  tap on the link below to pay,1
kyc update for your citi credit card ending with  is due submit the document urgently to avoid restrictions on your citibank online banking facilities to submit upload your selfattested kyc documents and a recent photograph on citibank online or citi mobile app you can also send it to emailaddress from your registered email id kindly ignore if already submitted visit url for details,1
dear pytm customer your pytm kyc has been suspended call pytm office ph datetime immediately your account will block within datetime thank you pytm team,1
"dear customer
your phone pe has been expired today please call customer care no phonenumber immediately your phone pe account blocked within datetime thank you",1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
a new transfer has been made from your account on  at pm if this was not yourself,1
dear pytm customer your pytm kyc has been suspended call pytm office ph datetime immediately your account will block within datetime thank you pytm team,1
bajaj finance limited has requested payment of rs  purpose wallet protect at rs  click url to pay,1
"dear user
we have detected unauthorized payment transfer from your account
your account has been limited
it may take datetime to verify
click on the link below to verify",1
standard bank antifraud dear customer your card with number ending datetime has been temporarily suspended for your protection please call our fraud unit on phonenumber to confirm a transaction of phonenumber at,1
your n a b account has been locked for unusual activity  please log on to url and follow the unlock procedure  n a b reply stop,1
"paytm login request received from a new phone at datetime datetime if you didnt attempt please contact  url or call  phonenumber
paytm never calls you asking for namedentity sharing it with anyone gives them full access to your paytm wallet your confidential namedentity is datetime",1
dear paytm customer your paytm kyc has expired contact customer care no phonenumber immediately  your account will block within  urlank you paytm team,1
paypalyou need to accept our new terms and conditions to avoid suspension please visit url,1
your hsbc account has been locked for security reasons to re activate please visit url,1
activate your capitec  account pay usdriverlicense datetime acc usbanknumber branch usdriverlicense  refusbanknumber  namedentityr   tel ssda usbanknumber,1
dear customer your paytm ekyc has been cancell please contact customer care nophonenumber immediately your ac will be closed within datetimes thank you,1
hsbc confirmation of new payee added from mobile banking on  if you dont recognise this visit url,1
xxxx received payment of rs  by paytm txn id xxx download now and namedentity to receive your amount tnc,1
dear customer your patym kyc has been expire datetime please call customer care no uknhs immediately your patym account blocked datetime thanks you,1
dear customer your kotak mahindra bank account has been suspended please update your kyc  mints  click here link,1
"invoice
usbanknumber
retailer idusdriverlicense
you have purchased fertilizers from kajekar ca bank at pandavaraka
product  qty 
  location
nrp   kg bag
   kg bag
total amountrs 
subsidy to be borne by the govt on behalf of farmerrs",1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
"received payments  using this link  url
refund money  using this link  url",1
"dear customer
your account kyc has been suspended call us datetime immediately
your account will blocked within datetime thank you",1
dear customer your patym kcy namedentity expire datetime please call customer care phonenumber immeditely your patym acount blokd hrs thank you,1
dear paytm customer your location has expire datetime immediately please contact customer care phonenumber immediately your location account block hrs thanks paytm,1
dear sb cr card customer your redeem points worth rs has been expire datetime kindly redeem your points in cash by click here url,1
be alert danske bank has noticed your card was recently used to attempt a purchase on url for  if this transaction was made by you respond y if you did not make this transaction respond n and a member of staff will contact you shortly,1
dear customer citi may contact you from phonenumber for verification in case we notice any suspicious transaction on your credit card in future we recommend that you save this number in your phones contact list and answer the call to help us serve you better,1
location you attempted a payment from a new device on  if this wasnt you please visit us on url,1
"dear paytm user
your paytm a c kyc has been expired
call immediately
for verification
ac will be blocked
within hr
paytm office ph",1
dear paytm customer your kyc has been suspended to verified paytm kyc call phonenumber immediately your account will be blocked within datetime,1
dear customer please complete your py t m kyc documents expire datetime your service will  block within datetime call location datetime immediately  thanks you,1
"dear user
location has been suspended call us uknhs immediately your account service will blocked within datetime thank you",1
dear yes bank customer payment of inr  has been received on your personal loan account plnxxx we hope you had a pleasant experience banking with us in case of any feedback request you to call on phonenumber thank you,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
dear customer your atmdebit card has been blocked for security reasons apply for new evm chip card or activation datetime datetime,1
dear paytm customer your location has expired contact customer care no datetime immediately  your account will block within datetime thank you paytm team,1
your ac xxxxx has a debit by transfer of rs  on datetime namedentity,1
"dear customer
your atm card has been blocked by state bank bank due to non verification yet if you want keep using your atm card contact us",1
maybanktq for using your cc num  for myr  at url call ctc center phonenumber now if not perform,1
your ac usdriverlicense is debited with rs  on datetime  at purirctcnoidaavbl bal is rs urlll usbanknumber for dispute,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
"cash withdrawal of rs made on kotak debit card usdriverlicense on datetime at cobwavl bal is rs urlt youvisit url transactions on nonkotak atms are chargeable beyond  per month for location locations if applicable as per your account variant visit url for details

cash withdrawal of rs made on kotak debit card usdriverlicense on datetime at cobwavl bal is rs urlt youvisit url transactions on nonkotak atms are chargeable beyond  per month for location locations if applicable as per your account variant visit url for details",1
payment instructions have been made on your card from transfergo at datetime not you please review this transaction,1
"bendigo alert we have suspended your online banking access
to continue using our services
visit 
url
complete verification",1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
"dear user
location has been urldatetime urlr account service will blocked within urlankyou",1
your kyc has been updated successfully in location wallet you will get  cashback in your wallet to get cashback click here link,1
"ledgeralert
namedentity
you just sent usdriverlicense btc s please visit url whin datetime if you need to cancel",1
sbiupi hkeckucderqwvfxjxftwecvebdzsbsjtmticjvbzrrbfhoblnetyvjec,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
payu payments pvt ltd has requested money from you on namedentity namedentity will be debited from your account on approving the request,1
dear customer your ptym account kyc is expired  blocked datetime call customer care no immediately phonenumber thank you dear customer your ptym account kyc is expired  blocked datetime call customer care no immediately phonenumber thank you,1
"this is a transaction notification on your account

transaction details
account number xxxx
amount  dr
transaction narrative datetime to datetime sms alert charge

cleared balance usdriverlicense cr

thank you for banking with firstbank",1
dear paytm customer your location has been suspended to verified paytm kyc call uknhs immediately account will be block within datetime,1
dear pytm customer your pytm kyc has expire datetime immediately please contact customer care uknhs immediately your pytm account block hrs thanks pytm,1
p a y t m dear customer your wallet kyc is suspended to resume service call phonenumber immediately thanks,1
dear customer your mahindra kotak account has been expire please updated your account datetime immediately to contact costomer ph datetime,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
dear jigar dilipkumar pota we value your relationship with icici bank as communicated to you by our representative you have an inactive payment mode for your enach registration loan account lbbrd since your location mandate was rejected due to technical reason in order to regularize your datetime installments and register new mandate we have tied up with ingenico epayments india pvt ltd and we request you to use their paynimo platform to register a valid new emandate please click on url and register a fresh emandate towards payment rs t,1
standard bank visit namedentity to update your account to  on the datetime secure server to avoid block in datetime by it group directives,1
lloyds bank you submitted a direct debit to hc finance at  on  if you do not recognise this review and cancel the direct debit,1
update your loan amount for rs is successfully approved check your loan status here,1
dear pytm customer your pytm kyc has expire datetime immediately please contact customer care phonenumber immediately your pytm account block hrs thanks pytm,1
dear customer your paytm account is going blocked datetime due to not complete fullkyc please contact immediately with paytm team phonenumber thank you,1
"dear user
kindly upload your patym kyc documents datetime your ac will might not  be work with in hrs please call us datetime immediately",1
rm your cimb bank credit card ending with  had been cash out myr on datetime call cimb bank for any enquiry phonenumber,1
rs spent on your tata card ending with datetime at pradeep khanna on datetime if this trx wasnt done by youclick url,1
dear paytm customer your kyc has been url verified paytm kyc call phonenumber immediately your account will be blocked within datetime,1
revolut you need to submit your identification to avoid closure of your account please click the secure link url referencejdd,1
dear sbi customer your atmdebit card has been blocked for security reasons apply for new evm chip card or activation datetime phonenumber,1
namedentity request from new device ip location location edit or cancel details url,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
from revolut your account has been temporarily locked please verify your identity at the following url url,1
ipytm we will hold your pytm wallet and account after sometimes plz complete your kyc documents pytm ph ipaddress uknhs,1
hsbc a payment was attempted from a new device if this was not you please visit url,1
kcb dear customer your account has been suspended contact usbanknumber kcb bank within datetimethank you,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
dear customer your paytm ekyc has been cancel please contact customer care nousbanknumber immediately your ac will be closed within datetimes thank you,1
greetings from metrobank to avoid closure order on your account please verify the phone number associated with your account at url,1
"dear customer
yourpytmaccount is blocked datetime
please complete full kyc verification call
customer care  phonenumber
regard
pytm teamdipak",1
dear paytm customer your location been suspended call paytm office ph phonenumber immediately your account will block within datetime thank you paytm team,1
dear user your paytm kyc has been urlll us phonenumber urlr account service will blocked within urlankyou,1
"rm cimb  we have not rcvd your payment for card  kindly pay rm to prevent disruption on card usage pls call phonenumbertq

rm cimb  we have not rcvd your payment for card  kindly pay rm to prevent disruption on card usage pls call phonenumbertq",1
namedentity we have processed your smart emi request for rs  payable in  emis   roi pm on card ending,1
rm cimb bankrm  was charged to your debit card on datetime at url pls call the no at the back of your card for any enquiry,1
dear customer your kotak mahindra bank account has been suspended update your account  min click here link update your account,1
card purchase at datetime on datetime merchant tesco groceries transaction amount  dont recognise this transaction please call us on datetime,1
dear paytm customer your location has been suspended call paytm office ph phonenumber immediately your account will block within datetime thank you paytm team,1
dear customer your patym kyc has been expired today please call customer care no usbanknumber immediately your patym account blocked within urlank you,1
"dear customer
your pay t maccount has been suspended due to suspicious activities
call us usbanknumber immediately your account will be blocked within hrs",1
your hsbc account has been locked for security reasons to re gain access please visit url hsbc customer care,1
is namedentity for your atm cash wdl txn through atmid sne of rs from sbi acct  do not share with anyone download yono url,1
dear customer your namedentity ac will be expired within datetimes more enquiry please call us customer care no phonenumber thank you,1
dear paytm customer your kyc has been urlytm office ph phonenumber call urlr account will blocked within datetimeurlank you paytm team,1
dear customer your kotak mahindra bank ac will be suspend complete your kyc click here link for submit your details datetime,1
"dear paytm user
your paytm ac kyc has been expired
call immediately for verification
ac will be blocked within hr
paytm office ph datetime",1
dear valued subscriberyour btc wallet account has been disabled  tap url and follow the prompt to enable and secure your account,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
dear paytm user your paytm ac kyc has expired call immediately for verification or ac with be blocked in datetime call paytm office ph datetime,1
hello good news we have a new business loan product by access bank for people like you to learn more please first answer our brief survey the text messages will be of no cost to you and you will get ngn  airtime if you answer all the questions continue  yes  no  stop,1
halifax you have successfully scheduled a payment at phonenumber if this was not you visit,1
dear customer your ipytm ekyc document has expire todayyour service will block within datetime call us datetime immediately thank you,1
dear customer your account has been closed and money remitted to ufaa for more information visit the nearest branch or call phonenumber,1
dear pyatm customer your pyatm kyc has been urlatm office ph phonenumber urlll your account will block within datetime thank you pyatm team,1
"dear paytm user
your paytm ac kyc has been expired
call immediately for verification
ac will be blocked within hr
paytm office ph datetime",1
